,-34.45312366,-34.10156117,-33.74999867,-33.39843617,-33.04687367,-32.69531117,-32.34374867,-31.99218617,-31.64062367,-31.28906118,-30.93749868,-30.58593618,-30.23437368,-29.88281118,-29.53124868,-29.17968618,-28.82812369,-28.47656119,-28.12499869,-27.77343619,-27.42187369,-27.07031119,-26.71874869,-26.36718619,-26.0156237,-25.6640612,-25.3124987,-24.9609362,-24.6093737,-24.2578112,-23.9062487,-23.5546862,-23.20312371,-22.85156121,-22.49999871,-22.14843621,-21.79687371,-21.44531121,-21.09374871,-20.74218621,-20.39062372,-20.03906122,-19.68749872,-19.33593622,-18.98437372,-18.63281122,-18.28124872,-17.92968623,-17.57812373,-17.22656123,-16.87499873,-16.52343623,-16.17187373,-15.82031123,-15.46874873,-15.11718624,-14.76562374,-14.41406124,-14.06249874,-13.71093624,-13.35937374,-13.00781124,-12.65624874,-12.30468625,-11.95312375,-11.60156125,-11.24999875,-10.89843625,-10.54687375,-10.19531125,-9.843748755,-9.492186256,-9.140623758,-8.789061259,-8.43749876,-8.085936262,-7.734373763,-7.382811264,-7.031248766,-6.679686267,-6.328123768,-5.976561269,-5.624998771,-5.273436272,-4.921873773,-4.570311275,-4.218748776,-3.867186277,-3.515623779,-3.16406128,-2.812498781,-2.460936282,-2.109373784,-1.757811285,-1.406248786,-1.054686288,-0.703123789,-0.35156129,1.21E-06,0.351563707,0.703126206,1.054688705,1.406251203,1.757813702,2.109376201,2.460938699,2.812501198,3.164063697,3.515626195,3.867188694,4.218751193,4.570313692,4.92187619,5.273438689,5.625001188,5.976563686,6.328126185,6.679688684,7.031251182,7.382813681,7.73437618,8.085938679,8.437501177,8.789063676,9.140626175,9.492188673,9.843751172,10.19531367,10.54687617,10.89843867,11.25000117,11.60156367,11.95312616,12.30468866,12.65625116,13.00781366,13.35937616,13.71093866,14.06250116,14.41406366,14.76562615,15.11718865,15.46875115,15.82031365,16.17187615,16.52343865,16.87500115,17.22656364,17.57812614,17.92968864,18.28125114,18.63281364,18.98437614,19.33593864,19.68750114,20.03906363,20.39062613,20.74218863,21.09375113,21.44531363,21.79687613,22.14843863,22.50000113,22.85156362,23.20312612,23.55468862,23.90625112,24.25781362,24.60937612,24.96093862,25.31250111,25.66406361,26.01562611,26.36718861,26.71875111,27.07031361,27.42187611,27.77343861,28.1250011,28.4765636,28.8281261,29.1796886,29.5312511,29.8828136,30.2343761,30.5859386,30.93750109,31.28906359,31.64062609,31.99218859,32.34375109,32.69531359,33.04687609,33.39843858,33.75000108,34.10156358,34.45312608,
8cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034600446,0.045593199,0.018087354,0.013438376,0.013306537,0.00519808,0.004797695,0.004847756,0.004101088,0.004473346,0.004415546,0.008560363,0.004700336,0.004624995,0.004281679,0.003516844,0.002909268,0.002878225,0.003028087,0.002885932,0.003330791,0.004582341,0.003749177,0.003623348,0.003555638,0.003301533,0.003374594,0.003340271,0.002832677,0.002380975,0.002409499,0.002726708,0.002097438,0.001625202,0.001641805,0.002192586,0.002825038,0.003194727,0.003496681,0.006459622,0.00388108,0.003470402,0.00342332,0.00836801,0.005943488,0.004451483,0.003371676,0.003284459,0.00323651,0.002469002,0.002138126,0.002341494,0.00244772,0.002782016,0.003816613,0.004439744,0.003375043,0.00417162,0.009231231,0.007281583,0.004916886,0.004460179,0.002963755,0.002378036,0.002350847,0.002418062,0.002624952,0.002445013,0.002078785,0.001657815,0.001369545,0.001678486,0.001999025,0.002312726,0.00262865,0.002803736,0.002934308,0.002928461,0.002973897,0.003072433,0.003366798,0.003667478,0.003582605,0.003561068,0.003553501,0.003322537,0.00304566,0.00292892,0.002925775,0.002929494,0.003102226,0.003469976,0.004074922,0.004459117,0.004664803,0.004338117,0.004461807,0.021534689,0.04012403,0.05323573,0.049673591,0.042531022,0.028145327,0.012919535,0.012919535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049906836,0.006376174,0.006724213,0.007291837,0.007122032,0.00778309,0.007224636,0.006533575,0.006572585,0.006617678,0.005898108,0.006582039,0.006083812,0.005787146,0.006576414,0.006650442,0.007636812,0.006884322,0.006882629,0.00653295,0.006178703,0.006035572,0.006092511,0.004775374,0.004043032,0.003448865,0.002722285,0.002403014,0.002272763,0.001900599,0.001976356,0.002346605,0.003142119,0.003259437,0.00444213,0.005025455,0.004100145,0.002985981,0.002790121,0.004816847,0.010555649,0.004435626,0.002811032,0.003331344,0.003299001,0.003476835,0.003849836,0.003856598,0.002987729,0.003420757,0.00562738,0.004420755,0.006579737,0.003650846,0.010432431,0.005923951,0.004290713,0.003969722,0.003802603,0.003582418,0.003401603,0.003575519,0.003073276,0.002260422,0.00182638,0.00193599,0.001868439,0.001761189,0.001942801,0.002055171,0.002215471,0.002353878,0.002486287,0.002722035,0.002944415,0.003016265,0.003234903,0.003447661,0.00343566,0.003295111,0.002925121,0.002589567,0.00246253,0.00260169,0.002563178,0.002668332,0.003675338,0.003735052,0.004009743,0.004246668,0.004692895,0.005675636,0.005455794,0.005446279,0.010920937,0.044912033,0.038017064,0.020286928,0.017965045,0.020249636,0.060867388,0.060835317,0.060835317,0.011083333,0.011083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016698935,0.019840859,0.052814351,0.071027641,0.066565186,0.051553535,0.028395201,0.022184092,0.047172226,0.055267156,0.010959193,0.010556281,0.009186382,0.008827466,0.003970137,0.003832146,0.003997877,0.003464616,0.003628216,0.003488452,0.003307854,0.002991655,0.003408529,0.002824771,0.002632459,0.002697617,0.002571084,0.002708586,0.002688517,0.002583935,0.002527734,0.00247071,0.002810876,0.003111132,0.003028569,0.002540629,0.002220317,0.002113664,0.001834415,0.001663442,0.001827369,0.002170997,0.00286012,0.003406112,0.003689318,0.004971987,0.003863449,0.003349902,0.005938827,0.007963494,0.002582129,0.002556358,0.00393805,0.005127559,0.005200182,0.004320381,0.004314163,0.003626478,0.002926598,0.00428742,0.003877141,0.003921001,0.003141433,0.00373957,0.00936618,0.005058708,0.004963618,0.003427627,0.003534808,0.0037316,0.002744286,0.003008096,0.002777125,0.002322595,0.002056455,0.002081655,0.002114898,0.002354798,0.001878627,0.001646929,0.001747881,0.001624133,0.001688047,0.001681295,0.001908704,0.002071631,0.002043496,0.002091693,0.002045665,0.002215848,0.001998471,0.002135309,0.00222631,0.002612806,0.003223661,0.003629807,0.003733783,0.003907995,0.004565066,0.005019718,0.004930499,0.004442911,0.004313258,0.00423706,0.004239278,0.004635935,0.005276004,0.010959861,0.004799295,0.027150084,0.038159533,0.063007028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060693604,0.057866995,0.045505747,0.058962754,0.062740898,0.063010897,0.06454286,0.063075735,0.033284922,0.044304982,0.063736508,0.064115598,0.059933015,0.064536029,0.047924557,0.018041163,0.018073496,0.048197222,0.064942387,0.05835149,0.065208418,0.068820982,0.022346986,0.054084457,0.048959898,0.052936297,0.01626943,0.004026497,0.004403282,0.00479175,0.004399882,0.004512205,0.004164757,0.004200298,0.004041101,0.004081609,0.004285157,0.004351168,0.00438252,0.004008602,0.00399516,0.003826417,0.003087239,0.0023646,0.002207697,0.002167421,0.002173048,0.002304947,0.002370158,0.002260758,0.002515091,0.002525566,0.002479759,0.002135322,0.001936892,0.001781131,0.001682433,0.001628986,0.00140491,0.001470411,0.001756408,0.002060802,0.002018575,0.002351708,0.002460542,0.004040047,0.005026247,0.00537567,0.004787765,0.003579278,0.004271498,0.003928442,0.005360388,0.004780187,0.002919455,0.008580072,0.009307905,0.003100832,0.00295583,0.003015925,0.004052811,0.008516829,0.00276127,0.003604024,0.005199635,0.00268953,0.006470368,0.003421436,0.004298143,0.004507285,0.00458734,0.00326355,0.002507573,0.002682502,0.002838004,0.00222214,0.001881304,0.001802561,0.001617941,0.001734953,0.001702479,0.00158296,0.001409004,0.00139659,0.00143162,0.001389769,0.001334461,0.001422429,0.001746291,0.002034616,0.002246792,0.002133711,0.002005304,0.002114743,0.002232951,0.002543702,0.002704788,0.002958229,0.003120639,0.003686957,0.004373612,0.00559569,0.00518744,0.004968797,0.004927999,0.00529329,0.005851821,0.006932726,0.00684803,0.006632809,0.007201622,0.028378346,0.041337657,0.023919824,0.025430586,0.022764432,0.016246886,0.016246886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055694143,0.082831895,0.045006675,0.037724023,0.037203497,0.034722333,0.033925181,0.011918434,0.011307051,0.010001734,0.007491968,0.005527766,0.004365773,0.003983612,0.004272201,0.004441128,0.004603669,0.005136611,0.005612864,0.005524111,0.005505442,0.005320605,0.00518712,0.004811385,0.004789685,0.004839201,0.004869746,0.005109238,0.005446712,0.005891343,0.006658413,0.00626011,0.006109026,0.006710809,0.007582008,0.007220206,0.007537537,0.007277516,0.006312508,0.005157468,0.004621276,0.004196707,0.003830755,0.003472415,0.003011614,0.002601944,0.002114723,0.002095315,0.00198048,0.002094845,0.00232092,0.002282612,0.00246062,0.002468695,0.002737887,0.003142724,0.003334234,0.003869148,0.003538668,0.003392514,0.003693575,0.00396675,0.004380229,0.004523952,0.00436547,0.00383402,0.003952111,0.005485267,0.004903422,0.002747765,0.006857197,0.013922015,0.018248604,0.014862926,0.004878658,0.003576772,0.005218433,0.014972005,0.01921255,0.014338317,0.005730495,0.004816672,0.004816146,0.004714245,0.003731127,0.004135964,0.003786225,0.003544064,0.003467342,0.003423573,0.003244934,0.003074628,0.002901989,0.002887605,0.003102021,0.003079697,0.002646534,0.002549001,0.002432241,0.002447586,0.002710462,0.002787988,0.002713005,0.003163347,0.003360614,0.003553975,0.003580627,0.003500851,0.00358706,0.003736827,0.003555592,0.003484208,0.003644039,0.00359824,0.003210462,0.002903744,0.00282271,0.00284608,0.002989715,0.003206705,0.004318038,0.005613876,0.004670756,0.004569657,0.004663331,0.004971954,0.005811867,0.006153658,0.005989547,0.005301349,0.005209711,0.005161434,0.004920164,0.0049285,0.020045634,0.058720385,0.071426585,0.056670699,0.054022408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018988084,0.070538447,0.068933539,0.095606778,0.033195768,0.005382194,0.005881479,0.005977281,0.006030702,0.005948374,0.006219594,0.006082063,0.005537097,0.004716041,0.004307346,0.004663305,0.003874123,0.003639127,0.003337789,0.002866225,0.002911413,0.002909368,0.002795235,0.002619202,0.002665931,0.00275882,0.002740172,0.002592473,0.002352187,0.002248205,0.002318262,0.002092372,0.002098459,0.002103972,0.002028663,0.002067655,0.002189279,0.002414134,0.002883883,0.002647965,0.002508112,0.002712184,0.002918107,0.003435509,0.003021799,0.00326702,0.003348122,0.00281892,0.003095487,0.002974884,0.002567422,0.002129649,0.002088095,0.002049175,0.0017992,0.001950809,0.002392561,0.002945442,0.003983389,0.003571011,0.003084696,0.003186719,0.00319234,0.003430232,0.003240292,0.003143873,0.004003968,0.00459431,0.004165936,0.003665129,0.003225029,0.003063733,0.003188759,0.003338609,0.003334261,0.021408076,0.027134147,0.168430605,0.067535903,0.046152569,0.003237546,0.004307858,0.003664527,0.003620614,0.003728662,0.020119824,0.019053017,0.009360041,0.004965532,0.003494085,0.002932054,0.002824417,0.002957845,0.003130313,0.002996191,0.003135066,0.004248466,0.004817786,0.004722857,0.004473385,0.003816068,0.003138202,0.002995946,0.002931554,0.002936816,0.002758755,0.002883748,0.002851241,0.00324611,0.002683484,0.002711745,0.002587992,0.002724217,0.003236439,0.002237045,0.001901159,0.001837436,0.001756703,0.001884904,0.002028752,0.002128298,0.002220298,0.002218476,0.002336815,0.00233659,0.00214406,0.002454701,0.002801616,0.002973646,0.002984079,0.002628522,0.002400012,0.002417254,0.002326484,0.002553094,0.00272982,0.002713269,0.002593454,0.002520471,0.002692659,0.002482621,0.002575385,0.002698175,0.002795695,0.003218258,0.003613897,0.003501917,0.004220499,0.004670717,0.004553552,0.004421711,0.004655616,0.004744952,0.004364948,0.004821067,0.00558293,0.005648853,0.005633058,0.00695343,0.007111631,0.032668004,0.109737044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043307087,0.091128977,0.036633772,0.006136711,0.007004532,0.009238807,0.027920903,0.048480079,0.052734308,0.042546796,0.007977874,0.006314678,0.006010787,0.00637916,0.006471804,0.005492335,0.004978712,0.004861514,0.004432612,0.004146537,0.004026095,0.004310668,0.003826966,0.003636861,0.00353871,0.003615918,0.003407452,0.003474596,0.003138912,0.002770115,0.00285557,0.002790413,0.002870844,0.003075319,0.00297329,0.002641188,0.002678638,0.00251849,0.002524114,0.002436288,0.002206096,0.001995275,0.002377379,0.003113266,0.003066934,0.002615235,0.002427202,0.002777007,0.003274956,0.003597238,0.003493061,0.003432404,0.00420755,0.004370681,0.004164703,0.004481905,0.004288653,0.004371433,0.004756212,0.004862646,0.00478564,0.004967212,0.003926217,0.004099385,0.003624401,0.003740148,0.003609805,0.003456802,0.003363497,0.003462162,0.003721073,0.003425457,0.003371097,0.003315078,0.003554623,0.003718353,0.003914648,0.004388154,0.00390381,0.002876902,0.002691368,0.002864561,0.003430879,0.023707539,0.025197576,0.069392008,0.006686643,0.020475527,0.018023128,0.01856613,0.024876931,0.065861991,0.020600853,0.068408766,0.020010675,0.003133483,0.002570652,0.002634222,0.002598755,0.00271967,0.003041354,0.004563269,0.004786449,0.003986391,0.004488908,0.004411311,0.00404019,0.003755298,0.003085207,0.002838748,0.00339963,0.003899406,0.004140615,0.003719955,0.003689724,0.004335211,0.004297778,0.003450674,0.002763288,0.002813155,0.002585938,0.002573507,0.002486023,0.002299182,0.002467929,0.002599089,0.002905165,0.002857657,0.003078795,0.002657851,0.002546507,0.002399465,0.002493792,0.002378196,0.002490732,0.002567259,0.002609022,0.002521203,0.002473774,0.002381253,0.002616716,0.002723668,0.003001441,0.003177296,0.002903278,0.002681632,0.003020934,0.002834978,0.002842687,0.00275851,0.002901148,0.002667124,0.002560292,0.002648968,0.003067948,0.003652688,0.004515633,0.005457838,0.004965379,0.00578859,0.005131394,0.005266726,0.004919629,0.005032093,0.005377147,0.006880369,0.006671875,0.005816719,0.020983132,0.073958043,0.019691775,0,0,0,0,0,0,0,0,0,0,0,0,0,
32cm,0,0,0,0,0,0,0,0,0.072225584,0.151973951,0.147389233,0.153645457,0.158871239,0.160107002,0.095094416,0.05627109,0.077210359,0.117774593,0.104803594,0.141674064,0.077424613,0.009996018,0.00911073,0.007249144,0.007298766,0.005699462,0.005398702,0.005037033,0.005038012,0.005212511,0.005919036,0.004589297,0.004060089,0.00405359,0.003700708,0.003264643,0.003397851,0.003618054,0.003315349,0.003629185,0.003477449,0.003123942,0.003184741,0.003169864,0.002880146,0.002691695,0.002495397,0.002372725,0.00254807,0.003001783,0.002771046,0.002543689,0.002503714,0.002768672,0.002657048,0.00263793,0.002679494,0.002581293,0.003285139,0.00313754,0.003440016,0.004177069,0.004720639,0.004625479,0.00416764,0.004216038,0.00430278,0.004455548,0.005112384,0.003888568,0.003953621,0.004034541,0.004054852,0.004005325,0.004491513,0.004355827,0.004336263,0.004759353,0.004696761,0.004937735,0.004178264,0.00416368,0.003927603,0.003375693,0.003363373,0.003403119,0.003426197,0.003442885,0.00341437,0.003577103,0.004350135,0.005420669,0.003563663,0.003201181,0.003265884,0.003504848,0.072656792,0.245252534,0.264453494,0.268606987,0.050576572,0.004316148,0.012084844,0.027544041,0.02570865,0.01255129,0.003738704,0.002966043,0.00304854,0.003975454,0.004337034,0.004441239,0.006096444,0.004128458,0.004007759,0.004091669,0.004006894,0.004245754,0.004106352,0.004777763,0.004397059,0.004037858,0.003754738,0.004032356,0.003956129,0.004003008,0.003187485,0.003484669,0.00316224,0.003446871,0.003805857,0.003831936,0.003827275,0.004101531,0.003766792,0.003247658,0.00318839,0.002457698,0.002575096,0.002415573,0.002407757,0.002139029,0.001855622,0.002171805,0.002379349,0.002540384,0.002441975,0.002584134,0.002947278,0.002910893,0.003027571,0.002969981,0.002860527,0.0028536,0.002588969,0.003045477,0.00345942,0.003437215,0.003519812,0.003683341,0.003988063,0.004149355,0.003485124,0.002995103,0.002722451,0.002737658,0.00277026,0.003114662,0.003085798,0.003354369,0.003414917,0.003865653,0.005003838,0.004804835,0.004947902,0.005696288,0.005011743,0.005652463,0.006809876,0.006533512,0.028991623,0.077309373,0.073125879,0.089410637,0.10853085,0.147089248,0.050356311,0,0,0,0,0,0,0,0,0,0,
42cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09872585,0.190590928,0.13769843,0.131283872,0.203400531,0.181343248,0.164289608,0.076602154,0.048926883,0.006700933,0.006114276,0.006423637,0.00674957,0.006034407,0.006205865,0.005757488,0.006043847,0.006324541,0.00537751,0.005059066,0.00480454,0.00439528,0.004648949,0.00407599,0.004413026,0.004460211,0.004840482,0.004573507,0.004037814,0.003150626,0.00333204,0.003310092,0.003295837,0.003384238,0.00295833,0.002492268,0.002433856,0.002437278,0.00263801,0.002818282,0.002892718,0.003047077,0.002852421,0.002992297,0.003253352,0.003567185,0.003923014,0.003668599,0.004031307,0.00462274,0.004483452,0.004711018,0.004555029,0.005454252,0.005488205,0.005126998,0.003916512,0.003716058,0.003414066,0.003073228,0.003700729,0.004982373,0.007861754,0.008715452,0.006597826,0.006268283,0.006882442,0.009802763,0.008112699,0.004397435,0.00377215,0.003472222,0.003047641,0.002583415,0.002657978,0.002858943,0.003148589,0.00414954,0.0036686,0.004133164,0.0041667,0.057773849,0.037050477,0.096333047,0.003258543,0.004017536,0.079221144,0.074406366,0.029790967,0.003648165,0.003648165,0.036477519,0.004067357,0.005156813,0.00802369,0.004250276,0.004325666,0.003994643,0.003657342,0.003700639,0.00385122,0.003770689,0.00375367,0.004047112,0.004173363,0.004543776,0.004697997,0.004687432,0.004656064,0.005206585,0.006426701,0.005217518,0.004298066,0.003979111,0.003794998,0.003638107,0.003171607,0.00317817,0.003704325,0.003166544,0.003032281,0.003124905,0.002537306,0.002712659,0.002518552,0.002733221,0.002367909,0.002331938,0.002565576,0.00286956,0.002969319,0.00256692,0.002443578,0.002593224,0.002733327,0.003055096,0.003224264,0.003776414,0.003259057,0.003577709,0.004222817,0.003846842,0.003762998,0.00366856,0.003208213,0.002969949,0.003114514,0.003080622,0.002987248,0.003556872,0.003835296,0.003999486,0.004364204,0.004882331,0.006384862,0.006565117,0.006695076,0.006334844,0.007811334,0.036320918,0.036571236,0.120495965,0.189222935,0.212789219,0.062733951,0.051261704,0,0.082114251,0.082114251,0,0,0,0,0,0,0,0,0,0,
52cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101685654,0.006193508,0.005887509,0.006185018,0.006010341,0.005713605,0.004975504,0.004869192,0.004033642,0.003656844,0.003596023,0.003244583,0.003426878,0.003326236,0.003449289,0.003590876,0.003449849,0.003494251,0.003963898,0.004414949,0.003560849,0.003488296,0.003805236,0.005113685,0.003525447,0.00310001,0.00337126,0.002918011,0.002821534,0.00280924,0.002629666,0.002582195,0.002965555,0.002704505,0.002632303,0.002958239,0.004104851,0.003730845,0.003934407,0.00503892,0.004791714,0.004115337,0.003847836,0.004548781,0.004552855,0.004724384,0.005088075,0.005106156,0.003414227,0.003564988,0.004666156,0.017755159,0.072178792,0.015153705,0.09194984,0.002692697,0.012950723,0.005455209,0.011469735,0.003989565,0.003172895,0.003014649,0.002817415,0.002769942,0.003027322,0.003920008,0.004651608,0.003933656,0.0041003,0.05057636,0.133699073,0.005447917,0.061899742,0.005442485,0.051171662,0.006128497,0.006128497,0.097205499,0.004443306,0.004943539,0.004318756,0.003932671,0.004348067,0.004584568,0.004371893,0.004377918,0.004123137,0.003853671,0.003373447,0.003114423,0.003351309,0.003783128,0.00473099,0.005507898,0.005115599,0.004681605,0.004734597,0.004670067,0.004977546,0.004343374,0.004378232,0.003154912,0.002893551,0.003118275,0.00325141,0.003709768,0.003447403,0.003091968,0.003012249,0.002896509,0.002991983,0.002744386,0.002567877,0.002265296,0.002261863,0.002314213,0.002350689,0.00236277,0.002325138,0.002404652,0.002432708,0.002631178,0.00284649,0.003306277,0.003983188,0.003319033,0.002918254,0.00275737,0.003416491,0.003536991,0.003683038,0.003488526,0.003352981,0.003771604,0.004398303,0.006442141,0.005921697,0.005640849,0.006195157,0.006123554,0.005660933,0.005969287,0.012678428,0.00970872,0.108744867,0.227476016,0.165803552,0.158289876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
82cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410439639,0.25491868,0.25491868,0.336687761,0.418681654,0.240160658,0.100850837,0.142603778,0.265466556,0.441745764,0.26947173,0.26947173,0.245157508,0.389486709,0.402342088,0.357925858,0.096560894,0.005638406,0.004838331,0.004885014,0.005663084,0.005969226,0.006388711,0.004166006,0.003414153,0.003571123,0.004153225,0.003214444,0.003721436,0.003421024,0.003313327,0.003511564,0.003063944,0.003112192,0.002462254,0.002644647,0.002513194,0.002530487,0.002805627,0.002813906,0.002841098,0.002560417,0.00258344,0.002724735,0.003917072,0.004244837,0.004708459,0.004215829,0.004750056,0.005033205,0.004350494,0.004548395,0.004179608,0.005165407,0.011736314,0.017776849,0.004577593,0.075899702,0.004990505,0.004773994,0.005322695,0.005573391,0.015760245,0.004432412,0.004068661,0.004332133,0.00816734,0.009447145,0.141850082,0.045266315,0.085659543,0.035619354,0.035619354,0.125727899,0.003460745,0.138150534,0.007145138,0.004807554,0.004945912,0.005384591,0.005014898,0.004863018,0.004175871,0.004511509,0.003970675,0.004279856,0.003850179,0.003857844,0.003815196,0.003945741,0.004520344,0.003743599,0.003135117,0.00358186,0.003715826,0.003408469,0.003027353,0.002795968,0.002710649,0.002280021,0.002097737,0.002089542,0.002201495,0.002435192,0.002619354,0.00263887,0.002918721,0.004745408,0.003755286,0.003543162,0.00359122,0.003559837,0.00350199,0.003401812,0.003328555,0.003249132,0.0034423,0.003745803,0.004166933,0.005007193,0.005013872,0.005069622,0.005469375,0.00551605,0.005156361,0.006082131,0.005594803,0.004973726,0.005231517,0.005524431,0.006296898,0.006778076,0.005838037,0.005386587,0.006271267,0.072329905,0.072506304,0.223072317,0.276087299,0.188789499,0.423252428,0.427648116,0.396736281,0.409415783,0.458122686,0.372242848,0.401780191,0.403685837,0.149604027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005120405,0.004175406,0.004175406,0.004933177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083813211,0.116065912,0.116065912,0.115833032,0.008623299,0.215062112,0.505917299,0.3895979,0.116355288,0.16303543,0.45110231,0.115026391,0.006654244,0.22480297,0.008792416,0.006442834,0.005271584,0.005118605,0.004718646,0.005618633,0.004294784,0.002646865,0.002578289,0.00290128,0.003835387,0.003457122,0.002819773,0.002419667,0.002273843,0.002407908,0.002286727,0.002066547,0.002174724,0.002219226,0.002600484,0.003070687,0.003331033,0.003046736,0.003461289,0.003249753,0.004098179,0.004788514,0.006709746,0.004766284,0.006800554,0.015042122,0.00492311,0.005163645,0.005178394,0.008805499,0.0062519,0.005033888,0.018947552,0.004628025,0.004628025,0.008663987,0.004828889,0.089853163,0.034709328,0.234946147,0.016127075,0.018587337,0.006079026,0.016309876,0.005094953,0.006232578,0.004704178,0.003953134,0.003550249,0.003830709,0.004417116,0.004151391,0.004230654,0.004093569,0.004070924,0.004212718,0.003644921,0.00313307,0.003072379,0.002845997,0.002537524,0.002355741,0.002531783,0.002372054,0.002345726,0.002579504,0.0025658,0.002607495,0.003051922,0.003734298,0.004169479,0.00502788,0.003986678,0.003623721,0.003765175,0.004002689,0.004473866,0.003909244,0.003254537,0.003272656,0.003860555,0.003958286,0.004008,0.004002324,0.003722089,0.003412787,0.003652427,0.003669047,0.003855476,0.004599127,0.004990953,0.006055474,0.006433803,0.0060568,0.00553883,0.005370626,0.0054409,0.005552295,0.005327196,0.005159075,0.00559164,0.005980186,0.007056634,0.204646763,0.169294077,0.251312212,0.56632945,0.323253277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351708128,0.351708128,0.302572743,0.126545762,0.470245481,0,0,0,0,0,0,0,0,0,0.123845962,0.241998501,0.431377604,0.41747322,0.12256259,0,0,0,0.120729195,0.556542318,0.556354698,0.556354698,0.236742217,0.235797702,0.259303732,0.495470415,0.495470415,0.422186676,0.007887824,0.11645912,0.116363689,0.006357783,0.005976937,0.115431887,0.005792642,0.006137817,0.005841092,0.004258287,0.004173818,0.003180174,0.003281933,0.003652238,0.003709334,0.004180132,0.003347959,0.003183283,0.00306212,0.002701678,0.00270642,0.003481568,0.003407724,0.003353694,0.003376641,0.003451233,0.003159978,0.003405568,0.003844155,0.004462627,0.004760925,0.006593438,0.012057479,0.004042453,0.008241518,0.004281905,0.121947677,0.00432742,0.006428411,0.003133848,0.003834809,0.017938483,0.015196331,0.015114638,0.004460603,0.010329565,0.007752131,0.008281669,0.00880885,0.021402069,0.013159984,0.00618452,0.006370497,0.005250902,0.004407224,0.003988247,0.004135641,0.004020194,0.004490573,0.004286782,0.004224463,0.003727351,0.002786067,0.002641207,0.002924763,0.003254338,0.002596285,0.002644788,0.002656924,0.003234198,0.003017301,0.003203071,0.003995491,0.004129011,0.004228623,0.003454284,0.003666075,0.004034725,0.004020222,0.003074516,0.003335278,0.003468943,0.003769718,0.003693716,0.003794056,0.004037673,0.114026969,0.004716957,0.004055321,0.004413306,0.005462496,0.005851939,0.005394128,0.006150064,0.005795777,0.005547084,0.004984668,0.004942888,0.005800582,0.006813765,0.006392895,0.006387043,0.006396295,0.007830521,0.513892311,0.208798808,0.122195905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
