,-34.45312366,-34.10156117,-33.74999867,-33.39843617,-33.04687367,-32.69531117,-32.34374867,-31.99218617,-31.64062367,-31.28906118,-30.93749868,-30.58593618,-30.23437368,-29.88281118,-29.53124868,-29.17968618,-28.82812369,-28.47656119,-28.12499869,-27.77343619,-27.42187369,-27.07031119,-26.71874869,-26.36718619,-26.0156237,-25.6640612,-25.3124987,-24.9609362,-24.6093737,-24.2578112,-23.9062487,-23.5546862,-23.20312371,-22.85156121,-22.49999871,-22.14843621,-21.79687371,-21.44531121,-21.09374871,-20.74218621,-20.39062372,-20.03906122,-19.68749872,-19.33593622,-18.98437372,-18.63281122,-18.28124872,-17.92968623,-17.57812373,-17.22656123,-16.87499873,-16.52343623,-16.17187373,-15.82031123,-15.46874873,-15.11718624,-14.76562374,-14.41406124,-14.06249874,-13.71093624,-13.35937374,-13.00781124,-12.65624874,-12.30468625,-11.95312375,-11.60156125,-11.24999875,-10.89843625,-10.54687375,-10.19531125,-9.843748755,-9.492186256,-9.140623758,-8.789061259,-8.43749876,-8.085936262,-7.734373763,-7.382811264,-7.031248766,-6.679686267,-6.328123768,-5.976561269,-5.624998771,-5.273436272,-4.921873773,-4.570311275,-4.218748776,-3.867186277,-3.515623779,-3.16406128,-2.812498781,-2.460936282,-2.109373784,-1.757811285,-1.406248786,-1.054686288,-0.703123789,-0.35156129,1.21E-06,0.351563707,0.703126206,1.054688705,1.406251203,1.757813702,2.109376201,2.460938699,2.812501198,3.164063697,3.515626195,3.867188694,4.218751193,4.570313692,4.92187619,5.273438689,5.625001188,5.976563686,6.328126185,6.679688684,7.031251182,7.382813681,7.73437618,8.085938679,8.437501177,8.789063676,9.140626175,9.492188673,9.843751172,10.19531367,10.54687617,10.89843867,11.25000117,11.60156367,11.95312616,12.30468866,12.65625116,13.00781366,13.35937616,13.71093866,14.06250116,14.41406366,14.76562615,15.11718865,15.46875115,15.82031365,16.17187615,16.52343865,16.87500115,17.22656364,17.57812614,17.92968864,18.28125114,18.63281364,18.98437614,19.33593864,19.68750114,20.03906363,20.39062613,20.74218863,21.09375113,21.44531363,21.79687613,22.14843863,22.50000113,22.85156362,23.20312612,23.55468862,23.90625112,24.25781362,24.60937612,24.96093862,25.31250111,25.66406361,26.01562611,26.36718861,26.71875111,27.07031361,27.42187611,27.77343861,28.1250011,28.4765636,28.8281261,29.1796886,29.5312511,29.8828136,30.2343761,30.5859386,30.93750109,31.28906359,31.64062609,31.99218859,32.34375109,32.69531359,33.04687609,33.39843858,33.75000108,34.10156358,34.45312608,,,,,,,,,,,,,
8cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012450867,0.08950289,0.109774567,0.11116185,0.11100578,0.112179191,0.111468208,0.108104046,0.105028902,0.103410405,0.101352601,0.097104046,0.094075145,0.088520232,0.08149133,0.078098267,0.076641619,0.077341041,0.078716763,0.082092485,0.086421965,0.091953757,0.096884393,0.098104047,0.098092486,0.095381503,0.091959538,0.088531792,0.08383237,0.080468208,0.077375723,0.074254336,0.068861273,0.067936417,0.067953758,0.06965896,0.079190752,0.087601156,0.092462428,0.10799422,0.12382659,0.12731792,0.130115607,0.13663584,0.167976878,0.188063583,0.198901735,0.202601156,0.205086705,0.209208092,0.211248553,0.213462427,0.213208092,0.210485548,0.206820809,0.192572254,0.18750867,0.176485549,0.149213872,0.124884394,0.113271676,0.102046243,0.093618497,0.090861272,0.088335261,0.085884393,0.079312139,0.076728324,0.073606937,0.069959538,0.068439307,0.067375723,0.067098267,0.067011561,0.067566475,0.06781503,0.068017342,0.068387284,0.069479769,0.070219654,0.071404625,0.072838151,0.073953758,0.074930636,0.076023122,0.076768787,0.076601157,0.075682082,0.074427746,0.073150289,0.073260116,0.074462428,0.078635839,0.083,0.08815607,0.092890174,0.096104046,0.094734104,0.083260116,0.061144509,0.030184971,0.017809249,0.006942197,0.001393064,0.001393064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
9cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068916666,0.101875,0.101041666,0.101770833,0.103229167,0.1029375,0.1031875,0.100215278,0.096229167,0.092868056,0.093847222,0.089638889,0.085409723,0.082361111,0.081652778,0.081826389,0.084472223,0.093284723,0.097493056,0.099201389,0.099861111,0.099138889,0.096736111,0.092083333,0.087743056,0.084354167,0.080708334,0.078125001,0.075951389,0.075194445,0.075694445,0.076895834,0.083090278,0.091638889,0.100125,0.107743055,0.126000001,0.130583334,0.134361112,0.138472223,0.155180555,0.188743056,0.202013889,0.205118055,0.21778472,0.228652778,0.238104166,0.238222222,0.239131944,0.235715277,0.221937499,0.210951388,0.200777778,0.189999999,0.155368054,0.132784723,0.119951389,0.113256944,0.107458333,0.103138889,0.099652778,0.096298611,0.089402778,0.083173611,0.07975,0.076236112,0.074638889,0.073444445,0.072375,0.071381945,0.070472222,0.070215278,0.070486111,0.071055556,0.071958334,0.073006945,0.074062501,0.075458334,0.0768125,0.077951389,0.078555556,0.078645834,0.07820139,0.077479167,0.077631945,0.078298612,0.080548611,0.0836875,0.087423611,0.091222223,0.095284722,0.100604167,0.103756944,0.107326389,0.110423611,0.094486111,0.013368056,0.003416667,0.002611111,0.003409722,0.041486111,0.041465278,0.041465278,0.000923611,0.000923611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
10cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001909091,0.002785714,0.022584416,0.074363637,0.091357143,0.113467533,0.127441559,0.130506494,0.117506494,0.109194806,0.000883117,0.000850649,0.00074026,0.094383117,0.094051948,0.093857143,0.095415584,0.096272727,0.097733766,0.096084415,0.093668831,0.092064936,0.091149351,0.089603897,0.089824676,0.09087013,0.092584416,0.095941558,0.099629871,0.102811688,0.104948052,0.105441558,0.104857143,0.101818182,0.097064935,0.092051948,0.088298702,0.085811688,0.083857143,0.083642857,0.084181818,0.08611039,0.092233767,0.101772728,0.106493506,0.117701299,0.13057143,0.134980521,0.1397013,0.164603897,0.192668832,0.195292207,0.199201299,0.207694805,0.21931818,0.21870779,0.218636362,0.224194804,0.223480519,0.210662337,0.212214285,0.212155843,0.207883116,0.19274026,0.151987012,0.137792209,0.128188312,0.121902598,0.117428572,0.1095,0.103298701,0.098519481,0.096,0.093935065,0.093311688,0.092720779,0.091103897,0.087474026,0.081987013,0.079993507,0.078714286,0.077948053,0.077558442,0.077493507,0.078415585,0.079389611,0.080818182,0.08212987,0.083175325,0.083590909,0.083922078,0.083831169,0.083896104,0.084220779,0.085558442,0.087564936,0.08972078,0.092954545,0.096506494,0.100409091,0.106415584,0.109863636,0.111337662,0.111798701,0.113363636,0.114844156,0.120162338,0.122863637,0.125266234,0.121662338,0.118837663,0.088941559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
11cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052607843,0.081261438,0.101810458,0.085300654,0.050117647,0.080091504,0.068954249,0.074934641,0.117601307,0.109947713,0.07275817,0.060111111,0.042816994,0.062124183,0.107333334,0.122810458,0.123228759,0.105705883,0.079241831,0.033385621,0.091647059,0.077555556,0.003647059,0.110764707,0.11240523,0.113156863,0.128150327,0.125104576,0.124111112,0.122535948,0.11930719,0.116908497,0.114607843,0.112437909,0.11082353,0.107614379,0.106888889,0.105960784,0.105130719,0.10472549,0.104803921,0.102189543,0.099908497,0.098215687,0.09703268,0.09624183,0.096294118,0.096261438,0.096882353,0.096816993,0.095810457,0.093901961,0.091045752,0.088411766,0.086823529,0.08551634,0.085496732,0.085065359,0.084379085,0.084875817,0.086163399,0.088431373,0.091712419,0.095124183,0.098503269,0.107019608,0.117666667,0.126392158,0.133614379,0.140320263,0.145065359,0.162294118,0.176764706,0.1944183,0.20509804,0.208882353,0.232856208,0.256366011,0.256379083,0.256307188,0.253653593,0.219764704,0.215019606,0.21066013,0.198189542,0.188366012,0.149830065,0.141934641,0.134464053,0.126457517,0.118124183,0.107836601,0.104294117,0.100960785,0.095385621,0.091248367,0.089013073,0.087450981,0.086026144,0.084901961,0.08330719,0.082183007,0.081627451,0.081058824,0.081098039,0.081052287,0.080601307,0.081150327,0.082098039,0.083640523,0.08579085,0.087732027,0.088418301,0.088627452,0.08854902,0.088810458,0.088732027,0.089300654,0.090509804,0.09282353,0.094764706,0.099869281,0.103385621,0.104091503,0.103712418,0.103816994,0.103921569,0.105568627,0.108137255,0.110111111,0.1134183,0.110156863,0.01454902,0.004379085,0.004653595,0.003712418,0.001862745,0.001862745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
15cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020497143,0.102194285,0.151051429,0.151508572,0.149257144,0.145657143,0.141914286,0.138948572,0.133605715,0.127925715,0.124417143,0.122668572,0.121325715,0.121445715,0.121965715,0.122022858,0.121714286,0.121302858,0.121491429,0.121217144,0.121240001,0.121508572,0.121480001,0.121400001,0.121217143,0.121137144,0.121222858,0.121182858,0.121200001,0.121211429,0.120834286,0.120920001,0.121085715,0.121320001,0.121137144,0.121371429,0.121085715,0.120542858,0.119177143,0.118062857,0.116868571,0.115702857,0.115805714,0.116074286,0.115897143,0.1166,0.117708571,0.11876,0.12012,0.120468571,0.121720001,0.121794286,0.122822858,0.124245715,0.126777143,0.128582857,0.132411429,0.138274286,0.140971429,0.143634286,0.145605715,0.148737143,0.152754286,0.159377144,0.167131428,0.174502857,0.18065143,0.190308572,0.205531429,0.217651426,0.222479999,0.249559999,0.2506,0.271491428,0.325142858,0.333925714,0.325268573,0.271199999,0.240554284,0.194594285,0.178737144,0.16882857,0.160988572,0.151994286,0.146222857,0.142120001,0.140268572,0.138177143,0.136977144,0.135942858,0.132897144,0.13008,0.127617143,0.125228572,0.122640001,0.114777143,0.10996,0.108582857,0.108097143,0.108588571,0.109937143,0.11188,0.113422857,0.115068572,0.116337143,0.117502857,0.118154286,0.118948571,0.119628572,0.120114286,0.120217143,0.120222858,0.120702858,0.121274286,0.121057143,0.121440001,0.121731429,0.122142858,0.121280001,0.122445715,0.124937144,0.131714286,0.13601143,0.140857143,0.14476,0.147691428,0.148691429,0.148302857,0.141165715,0.136102858,0.134297144,0.133342858,0.137594287,0.14188,0.144011429,0.125417143,0.047514286,0.023571429,0.020931429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
20cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001560811,0.023587838,0.022175676,0.180939188,0.224986486,0.225364864,0.227506756,0.227999999,0.227364865,0.222067567,0.21506081,0.209749999,0.205020269,0.200175675,0.198067567,0.197236486,0.193364864,0.19054054,0.188689188,0.186722972,0.186641892,0.186108108,0.186128378,0.185560811,0.18454054,0.182466217,0.17995946,0.176986487,0.175304053,0.174499998,0.17458108,0.175054052,0.175304053,0.175736486,0.176513514,0.17606081,0.177128379,0.179763515,0.183445946,0.186263513,0.186736486,0.185932432,0.18604054,0.1875,0.185635135,0.184506757,0.189087838,0.185837838,0.182871622,0.17702027,0.178486488,0.17718919,0.177020271,0.17860811,0.180087839,0.179824325,0.182101352,0.185695945,0.188209459,0.191628378,0.19445946,0.196378378,0.199283784,0.201405406,0.201155406,0.20197973,0.204452703,0.206533783,0.217270269,0.220094593,0.222297298,0.223878378,0.225736486,0.22729054,0.230743243,0.235020269,0.271790542,0.237351351,0.382344594,0.354459459,0.456621622,0.443986487,0.443581082,0.443500001,0.443648649,0.384547297,0.297054055,0.259736484,0.242209458,0.236547296,0.233249999,0.231547297,0.230283784,0.229324325,0.227777026,0.225621622,0.221608108,0.214418918,0.207472972,0.198777027,0.196047297,0.194310811,0.192844595,0.191195946,0.189087837,0.188668918,0.187060811,0.185385135,0.184486486,0.181128379,0.178513515,0.177628379,0.175979729,0.173959459,0.168777026,0.166804052,0.166635133,0.167777025,0.16789189,0.16808108,0.168587837,0.167952701,0.167898647,0.168736486,0.168554053,0.16904054,0.17004054,0.171121621,0.173087837,0.176506757,0.179277028,0.180851352,0.18152027,0.182277027,0.182770271,0.182824325,0.182770271,0.183763514,0.183587838,0.183878378,0.183641892,0.183506757,0.184074324,0.18452027,0.185290541,0.187587838,0.188736486,0.190560811,0.193472972,0.192641891,0.191317568,0.19177027,0.192722973,0.191459459,0.190905405,0.196912162,0.198189189,0.197290541,0.203898648,0.215445945,0.218574323,0.080425675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007840425,0.212255318,0.243260636,0.246904254,0.245606382,0.245787233,0.239026595,0.223212765,0.218957446,0.22849468,0.235835105,0.237111701,0.24073936,0.24230319,0.243558509,0.245005317,0.245404254,0.244276595,0.24262234,0.241936169,0.241728722,0.240468084,0.238037233,0.237638297,0.237765956,0.236499999,0.237175531,0.236723403,0.235553191,0.234015957,0.23268085,0.231281914,0.230824467,0.228452128,0.225728723,0.224712766,0.223744681,0.222069149,0.221361702,0.220627659,0.219569148,0.219446807,0.220792553,0.22331383,0.228127659,0.230489361,0.231632978,0.23243085,0.233414892,0.238579786,0.24186702,0.244856382,0.24917021,0.253563826,0.256053189,0.255441488,0.259638297,0.257590425,0.25373936,0.256132977,0.256537232,0.248335105,0.241085105,0.241154254,0.239686169,0.239835106,0.240462765,0.242829787,0.244670212,0.246787233,0.247595743,0.249659572,0.25185638,0.253601061,0.254531913,0.256787233,0.259867019,0.263680851,0.269851065,0.273196809,0.275345744,0.277553193,0.279728725,0.285393618,0.333414893,0.338664893,0.408005319,0.418936171,0.478079787,0.452356383,0.486143619,0.478127661,0.452164894,0.360510639,0.298893617,0.289069149,0.28625532,0.285276597,0.284707448,0.283728724,0.282196809,0.277010639,0.267377659,0.261632977,0.257691489,0.254925531,0.252617019,0.252856381,0.25242553,0.251127656,0.249749997,0.247638297,0.244718084,0.243196808,0.240148935,0.237287233,0.226781914,0.224914892,0.223835106,0.223835106,0.22368617,0.222712767,0.222803192,0.223154256,0.223925532,0.222936171,0.222095745,0.218398935,0.213547872,0.212499999,0.212085105,0.213085105,0.214015957,0.214414893,0.21443085,0.215186169,0.216292552,0.217457445,0.218558509,0.219441488,0.22061702,0.222063829,0.224776595,0.228079787,0.231739361,0.23424468,0.233952127,0.235127659,0.235143616,0.233984041,0.232978722,0.233563829,0.233079786,0.231377658,0.231069148,0.233489361,0.236191488,0.23605851,0.239186169,0.244574467,0.241372339,0.239898935,0.241978723,0.244824467,0.246526594,0.252313828,0.261069147,0.26649468,0.271952127,0.258356383,0.00143617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018343512,0.136946565,0.199244274,0.182549619,0.152229008,0.133503817,0.030076336,0.009946565,0.019610687,0.051229007,0.040229008,0.158145039,0.265755726,0.286732825,0.286480917,0.282938932,0.278603055,0.276908399,0.275290077,0.274557252,0.279183208,0.283641222,0.287717558,0.290786259,0.294175571,0.295725189,0.2940687,0.294137402,0.294091601,0.291587785,0.288908396,0.287190839,0.284877863,0.283625956,0.282320612,0.28014504,0.278068703,0.276030534,0.274061069,0.273030534,0.271877863,0.269702291,0.26780916,0.266610686,0.265618319,0.266541984,0.266694655,0.266946564,0.267396946,0.269435115,0.270709925,0.274587786,0.278068703,0.282809162,0.293290077,0.297396946,0.299999999,0.302503817,0.304038167,0.305503815,0.309412214,0.314045803,0.318122139,0.318916032,0.321793893,0.322343511,0.321778625,0.323458015,0.323366412,0.318748092,0.313587786,0.30940458,0.307137404,0.305099236,0.305297708,0.307297709,0.30853435,0.30959542,0.311122137,0.311847328,0.313137405,0.314793895,0.316916032,0.321030536,0.330175572,0.334244274,0.337778625,0.342381678,0.330076334,0.348251909,0.389480913,0.396328241,0.57247328,0.572305339,0.567732822,0.46023664,0.392061068,0.34334351,0.335229008,0.331236641,0.331312977,0.332717557,0.331114504,0.329435114,0.31976336,0.312412214,0.30891603,0.306549617,0.305259541,0.305793893,0.30391603,0.302061068,0.299206108,0.296595419,0.293496183,0.290694656,0.286053435,0.283770993,0.280961832,0.280221375,0.279015269,0.279458017,0.279992367,0.281328245,0.280854962,0.2799771,0.274320612,0.265610687,0.26540458,0.264076333,0.265122135,0.264717555,0.264267173,0.26396183,0.262839694,0.26225954,0.262984732,0.264175571,0.263335877,0.264725189,0.266923663,0.267862595,0.269183209,0.270480918,0.271412215,0.27246565,0.274396946,0.276587787,0.278305345,0.279030536,0.278778627,0.279099237,0.280183207,0.281809162,0.286007635,0.288244274,0.289862595,0.29055725,0.290763357,0.291389313,0.292030533,0.292488549,0.29421374,0.297053436,0.302007633,0.302923663,0.302946564,0.304564884,0.304885494,0.306656487,0.314374045,0.317114505,0.316801527,0.300916032,0.304923664,0.293427481,0.289091604,0.086725191,0.007679389,0,0,0,0,0,0,0,0,0,0
42cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025296552,0.144089656,0.056427586,0.050772414,0.174958621,0.314124138,0.341965517,0.402475862,0.409020691,0.413544827,0.411641379,0.409372415,0.405075863,0.403365519,0.401289657,0.398282761,0.39826207,0.398813795,0.398379313,0.401055173,0.405737933,0.411448277,0.417489655,0.417786206,0.417386206,0.408048276,0.401455175,0.394537934,0.390675861,0.38771724,0.386655172,0.384324137,0.380482758,0.37713793,0.373503447,0.370937931,0.368882758,0.367682759,0.366668967,0.367558621,0.368724138,0.370006897,0.370565517,0.373158621,0.375379309,0.374786207,0.378075862,0.381537929,0.38551724,0.384862069,0.387806897,0.392027587,0.397041381,0.399710346,0.40642069,0.4128,0.416034484,0.419131035,0.42133793,0.423737931,0.427379309,0.433848275,0.441489656,0.448668966,0.453868965,0.454144826,0.452406896,0.449055171,0.422227586,0.416393104,0.415006897,0.414668966,0.416227587,0.417648276,0.41917931,0.420593103,0.423055171,0.426427586,0.43946207,0.444544829,0.448737932,0.453441379,0.537703447,0.659737932,0.67791724,0.675703449,0.666131035,0.592482756,0.44870345,0.437131035,0.437131035,0.43404138,0.433703447,0.432841379,0.422048276,0.416420689,0.414062069,0.413910346,0.412475862,0.410462068,0.408206897,0.40528276,0.402275863,0.399193104,0.39626207,0.394117243,0.396296552,0.396813795,0.395875864,0.394434483,0.389944827,0.380737931,0.378475863,0.376,0.375027586,0.376855174,0.376731035,0.375731034,0.374186207,0.374027585,0.37073793,0.369924137,0.367751726,0.367365518,0.365717243,0.36644138,0.36528276,0.364751724,0.366289656,0.367958621,0.368365518,0.369965518,0.370910345,0.369613794,0.369710346,0.371737932,0.374082758,0.377434481,0.380572413,0.3838,0.387289654,0.39197931,0.395351726,0.398000002,0.400620691,0.401524139,0.401965519,0.401393106,0.400117243,0.397793106,0.395075863,0.395317242,0.395848276,0.398241381,0.403213794,0.406731035,0.410848277,0.415344829,0.42006207,0.422468965,0.427055172,0.399013792,0.334013792,0.158503448,0.009082759,0.006041379,0,0.015462069,0.015462069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496880794,0.512245033,0.508238411,0.510821192,0.511794704,0.513854304,0.513132451,0.513403973,0.510410599,0.509086096,0.508483446,0.508675498,0.507172189,0.50605298,0.503205297,0.500397349,0.49721192,0.497456953,0.49842384,0.506039737,0.509609274,0.509629141,0.507986757,0.496059603,0.488721856,0.48509934,0.48118543,0.476788078,0.474397352,0.473662252,0.473443709,0.474397351,0.47670861,0.478562912,0.480867549,0.484046359,0.485543048,0.487913909,0.491754967,0.495125828,0.496860926,0.500649007,0.502576158,0.504516559,0.50644371,0.510986755,0.516556291,0.523258277,0.529589402,0.533311257,0.538390728,0.551165564,0.608092715,0.616788079,0.643390729,0.656298013,0.597158941,0.582026488,0.537211921,0.52484768,0.522655629,0.522211921,0.522953644,0.523768212,0.525907283,0.529635756,0.5404702,0.55192053,0.558728477,0.579788078,0.719278147,0.757986761,0.752907291,0.757675503,0.577185431,0.546337752,0.546337752,0.523225167,0.536668873,0.528781455,0.522496689,0.52008609,0.51688079,0.515682117,0.51343046,0.511258278,0.507801326,0.506529803,0.504430464,0.503980134,0.504357616,0.503185431,0.500066225,0.497589403,0.4947351,0.491470201,0.491059604,0.494807946,0.492649007,0.490490068,0.487933777,0.485569538,0.484026492,0.482589405,0.48050331,0.477403972,0.473357616,0.471198675,0.46992053,0.469940398,0.470854305,0.472503313,0.473324503,0.474509933,0.4747351,0.474933774,0.476165561,0.476735097,0.478019865,0.479867548,0.481516556,0.484059603,0.487549669,0.491615895,0.496271523,0.499350993,0.500807945,0.501059603,0.499165563,0.499589406,0.500417217,0.501543043,0.502688741,0.505496692,0.507960267,0.51529139,0.519986752,0.520423839,0.517006619,0.511642386,0.510258281,0.511165564,0.52245033,0.539768212,0.530258278,0.445794702,0.054874173,0.048417218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82cm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614267974,0.800254902,0.800254902,0.724751633,0.295052289,0.069830065,0.011568627,0.023287581,0.087228757,0.498751634,0.785542485,0.785542485,0.801313726,0.641496732,0.602084965,0.667215685,0.833980393,0.837339869,0.83617647,0.835359477,0.834908497,0.834267974,0.83198693,0.823535949,0.820444445,0.816777776,0.81302614,0.807307192,0.803078433,0.802718955,0.799954248,0.799895423,0.797019607,0.796509803,0.794235297,0.792888893,0.792241832,0.792320265,0.790941178,0.790261437,0.790163399,0.788607841,0.788607841,0.791274512,0.796483664,0.801967317,0.809444445,0.81143137,0.816169934,0.820346405,0.825405229,0.831248364,0.83579085,0.841052285,0.852875815,0.888392159,0.934254906,0.931385623,0.934947717,0.934509808,0.925104577,0.905235292,0.842751632,0.834176468,0.832928101,0.833653593,0.839418298,0.861555555,0.861627451,0.918117645,0.910954246,0.9135098,0.9135098,0.859601306,0.867725487,0.84004575,0.83824183,0.831111108,0.825509805,0.820588235,0.814601305,0.814124183,0.811307191,0.809039217,0.807058824,0.806071896,0.804640521,0.803071896,0.801607842,0.799941177,0.798026145,0.794516344,0.790666668,0.786862744,0.786908496,0.787882354,0.782254898,0.783614377,0.784967318,0.783477123,0.782816991,0.783673202,0.784398691,0.785424835,0.787183005,0.789058822,0.791816995,0.798405231,0.80609804,0.809928104,0.813660128,0.816928101,0.818470588,0.818771242,0.819758169,0.819346405,0.819888889,0.822202615,0.826359475,0.828647056,0.83288889,0.83430719,0.83598039,0.837594769,0.840424836,0.843143789,0.847215686,0.850477124,0.852464051,0.856686275,0.858686275,0.866359474,0.872692809,0.87833987,0.883457516,0.884810461,0.887313727,0.840209151,0.804882353,0.85848366,0.605379084,0.301385622,0.231281046,0.251006536,0.403000001,0.187013073,0.230183007,0.231274511,0.024431372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102cm,0,0,0,0,0,0,0,0,0,0,0,0,0,1.145596494,1.143701756,1.143701756,1.149760238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006409356,1.061619888,1.061619888,1.059415211,1.074163744,1.036982463,0.342678362,0.9171579,1.063187136,1.048578953,0.827368423,1.051988305,1.057163743,1.010701755,1.048561405,1.038959062,1.035555557,1.034923977,1.031263156,1.027842104,1.018087726,1.01399416,1.011274856,1.008713442,1.004491224,0.999631578,0.99691228,0.995321634,0.994286544,0.995883039,0.996315789,0.996666666,0.996,0.997801174,0.998731,1.00071345,1.003380113,1.006847947,1.010257308,1.012853803,1.017596501,1.024169593,1.031584793,1.046988303,1.05416959,1.077929828,1.135380118,1.135497076,1.135479532,1.113356719,1.096257321,1.086035088,1.045953217,1.036596493,1.036596493,1.041216378,1.064830418,1.075543867,1.104941528,1.131730996,1.180847953,1.119070176,1.09561989,1.045152047,1.034315783,1.022116965,1.016011704,1.014192989,1.010959068,1.008807012,1.007081869,1.004701754,1.003508772,1.003842105,1.003321636,1.001216375,0.997719297,0.996157894,0.994959063,0.993982453,0.994859645,0.99516374,0.993421047,0.99238596,0.991163739,0.99059649,0.991239762,0.992204675,0.994163741,0.997233919,1.000707602,1.009584793,1.013865499,1.015450301,1.017812878,1.018672526,1.019526325,1.027011693,1.030233913,1.032608183,1.034116959,1.036222224,1.038111115,1.039596493,1.04087135,1.042923984,1.044426908,1.04561404,1.048216379,1.052204683,1.057233918,1.063912282,1.069684217,1.076456141,1.080292398,1.083836261,1.084690063,1.088502932,1.088789485,1.092491237,1.096321646,1.096116967,1.102409355,1.069485373,1.089456136,1.062479536,0.623853803,0.099941521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
